Date,Open,High,Low,Close,Volume
2014-12-02,81.67,81.73,81.6,81.63,307304.0
2014-12-01,82.4,82.58,82.24,82.28,140028.0
2014-11-28,82.23,82.23,81.97,82.01,96433.0
2014-11-26,82.68,82.89,82.62,82.71,114724.0
2014-11-25,82.46,82.69,82.46,82.54,98833.0
2014-11-24,82.29,82.36,82.17,82.31,76260.0
2014-11-21,82.6,82.9,82.54,82.71,244222.0
2014-11-20,82.53,82.66,82.27,82.49,85182.0
2014-11-19,82.72,82.79,82.47,82.51,203508.0
2014-11-18,83.49,83.5,83.21,83.26,218265.0
2014-11-17,83.73,83.73,83.53,83.61,185690.0
2014-11-14,83.47,83.86,83.42,83.7,165622.0
2014-11-13,84.32,84.32,84.06,84.07,287667.0
2014-11-12,84.57,84.63,84.13,84.19,232181.0
2014-11-11,84.15,84.62,84.01,84.29,525867.0
2014-11-10,85.08,85.11,84.71,84.76,210898.0
2014-11-07,84.75,85.18,84.67,84.96,114539.0
2014-11-06,84.83,85.06,84.53,84.54,394575.0
2014-11-05,84.84,85.08,84.78,84.85,271189.0
2014-11-04,85.66,85.97,85.59,85.64,108832.0
2014-11-03,85.5,85.71,85.22,85.54,324750.0
2014-10-31,86.82,87.0,86.55,86.65,813878.0
2014-10-30,89.35,89.46,88.92,89.09,460666.0
2014-10-29,90.03,90.13,89.39,89.42,98490.0
2014-10-28,90.28,90.29,90.0,90.05,24572.0
2014-10-27,90.22,90.47,90.22,90.33,47125.0
2014-10-24,90.09,90.3,90.02,90.04,20940.0
2014-10-23,90.23,90.25,89.87,90.01,92892.0
2014-10-22,90.85,90.9,90.7,90.89,51895.0
2014-10-21,91.26,91.32,91.08,91.11,99489.0
2014-10-20,91.16,91.19,91.02,91.15,71399.0
2014-10-17,91.33,91.38,91.07,91.07,59204.0
2014-10-16,92.11,92.12,91.51,91.54,95390.0
2014-10-15,92.01,92.57,91.54,91.83,173217.0
2014-10-14,91.0,91.13,90.86,91.0,270797.0
2014-10-13,90.8,90.97,90.59,90.97,134282.0
2014-10-10,90.28,90.4,90.16,90.39,72327.0
2014-10-09,90.22,90.4,90.04,90.26,47744.0
2014-10-08,90.11,90.16,89.57,90.07,98655.0
2014-10-07,90.04,90.31,89.82,90.17,215715.0
2014-10-06,88.99,89.63,88.96,89.49,163623.0
2014-10-03,88.91,88.94,88.61,88.68,224841.0
2014-10-02,89.75,90.12,89.6,89.8,377568.0
2014-10-01,88.83,89.35,88.79,89.34,264341.0
2014-09-30,88.76,88.91,88.72,88.8,122982.0
2014-09-29,89.13,89.14,88.94,88.97,64917.0
