Date,Open,High,Low,Close,Volume
2014-08-15,93.21,93.33,93.09,93.33,37190.0
2014-08-14,93.21,93.32,93.18,93.26,63884.0
2014-08-13,93.16,93.2,93.05,93.09,50207.0
2014-08-12,92.73,92.8,92.68,92.79,14721.0
2014-08-11,92.66,92.71,92.62,92.68,20150.0
2014-08-08,92.74,92.92,92.74,92.8,24829.0
2014-08-07,92.75,92.85,92.68,92.85,31192.0
2014-08-06,93.23,93.77,93.2,93.5,70741.0
2014-08-05,93.17,93.17,92.97,93.08,38493.0
2014-08-04,93.23,93.36,93.23,93.35,25422.0
2014-08-01,93.09,93.34,93.03,93.11,34821.0
2014-07-31,93.06,93.19,93.01,93.08,64316.0
2014-07-30,93.52,93.6,93.16,93.41,41028.0
2014-07-29,94.0,94.04,93.89,93.97,57643.0
2014-07-28,94.22,94.25,94.14,94.21,209589.0
2014-07-25,94.3,94.33,94.06,94.07,17914.0
2014-07-24,94.39,94.39,94.25,94.32,38196.0
2014-07-23,94.61,94.68,94.5,94.66,40929.0
2014-07-22,94.24,94.24,93.97,94.03,31012.0
2014-07-21,93.93,93.93,93.81,93.86,97074.0
2014-07-18,93.78,94.07,93.78,94.0,58169.0
2014-07-17,93.93,93.93,93.63,93.63,19547.0
2014-07-16,93.67,93.73,93.65,93.73,5301.0
2014-07-15,93.85,94.04,93.57,93.79,34854.0
2014-07-14,93.98,94.06,93.94,94.01,59142.0
2014-07-11,94.1,94.14,93.83,93.97,28875.0
2014-07-10,93.75,94.03,93.75,94.02,16092.0
2014-07-09,93.95,94.28,93.95,94.19,52664.0
2014-07-08,94.11,94.2,94.0,94.06,11097.0
2014-07-07,93.73,93.78,93.68,93.78,15009.0
2014-07-03,93.39,93.65,93.31,93.58,65808.0
2014-07-02,94.43,94.49,94.31,94.42,151675.0
2014-07-01,94.76,95.03,94.76,94.96,44541.0
2014-06-30,94.09,94.5,94.09,94.42,120504.0
2014-06-27,94.3,94.42,94.23,94.35,11241.0
2014-06-26,94.22,94.25,94.09,94.21,59897.0
2014-06-25,94.01,94.13,93.94,94.1,28394.0
2014-06-24,93.94,93.99,93.81,93.86,14410.0
2014-06-23,94.39,94.39,94.2,94.28,122788.0
2014-06-20,94.0,94.0,93.89,93.99,194710.0
2014-06-19,94.28,94.3,94.0,94.07,24119.0
2014-06-18,93.53,94.05,93.28,94.02,67790.0
2014-06-17,93.41,93.5,93.4,93.44,30508.0
2014-06-16,93.83,94.08,93.83,94.07,13320.0
2014-06-13,93.98,94.09,93.9,94.06,19778.0
2014-06-12,94.09,94.42,94.09,94.27,69542.0
2014-06-11,93.99,94.0,93.84,93.87,148893.0
2014-06-10,93.75,93.8,93.65,93.77,27259.0
2014-06-09,93.5,93.56,93.42,93.56,13053.0
2014-06-06,93.39,93.42,93.23,93.33,45127.0
2014-06-05,93.12,93.47,93.1,93.39,130349.0
2014-06-04,92.77,92.81,92.62,92.79,8383.0
2014-06-03,92.6,92.63,92.47,92.62,287021.0
2014-06-02,92.38,92.69,92.35,92.48,57194.0
2014-05-30,93.13,93.23,93.04,93.18,34152.0
2014-05-29,93.0,93.17,92.92,93.17,63117.0
2014-05-28,92.4,92.47,92.28,92.47,58279.0
2014-05-27,92.78,92.79,92.47,92.72,265873.0
2014-05-23,92.46,92.58,92.43,92.44,132168.0
2014-05-22,92.53,92.57,92.28,92.35,31641.0
2014-05-21,92.27,92.5,92.19,92.49,36315.0
2014-05-20,92.6,92.75,92.55,92.64,51181.0
2014-05-19,93.63,93.73,93.35,93.38,123658.0
2014-05-16,93.72,93.78,93.69,93.71,36333.0
2014-05-15,93.63,93.7,93.37,93.62,76716.0
2014-05-14,94.05,94.07,93.79,93.82,29083.0
2014-05-13,93.89,93.89,93.56,93.6,35044.0
