Date,Open,High,Low,Close,Volume
2014-10-06,117.62,118.19,117.36,117.77,4486451.0
2014-10-03,117.0,117.77,116.82,117.7,8561520.0
2014-10-02,117.83,118.2,117.14,117.2,8253062.0
2014-10-01,116.89,118.26,116.83,118.23,17194898.0
2014-09-30,116.66,117.04,116.13,116.27,7277543.0
2014-09-29,117.0,117.16,116.66,116.93,6791793.0
2014-09-26,116.02,116.28,115.62,116.0,7800462.0
2014-09-25,115.31,116.18,115.31,116.17,8949883.0
2014-09-24,115.29,115.55,114.64,114.81,5223623.0
2014-09-23,114.91,115.47,114.77,115.45,6365250.0
2014-09-22,114.66,115.04,114.44,114.74,6617434.0
2014-09-19,113.58,114.68,113.2,114.6,13237138.0
2014-09-18,113.18,113.48,112.85,113.16,7031549.0
2014-09-17,113.53,113.83,112.73,112.8,12917553.0
2014-09-16,113.61,113.86,113.08,113.09,9305931.0
2014-09-15,113.85,114.07,113.36,113.55,5513040.0
2014-09-12,113.69,113.92,113.22,113.38,11115097.0
2014-09-11,115.26,115.54,114.57,114.58,9274904.0
2014-09-10,114.97,115.12,114.79,114.96,8729422.0
2014-09-09,115.49,115.89,115.45,115.69,5355366.0
2014-09-08,116.41,116.63,115.45,115.78,9331233.0
2014-09-05,116.44,116.6,115.44,115.73,6886317.0
2014-09-04,116.62,116.88,115.93,115.95,12534367.0
2014-09-03,116.4,117.38,116.31,117.38,6554847.0
2014-09-02,117.28,117.38,116.7,116.73,10506576.0
2014-08-29,118.92,119.43,118.75,119.05,8513461.0
2014-08-28,119.13,119.37,118.67,118.97,9463642.0
2014-08-27,117.7,118.41,117.4,118.35,7266000.0
2014-08-26,117.94,117.99,117.21,117.35,5487657.0
2014-08-25,117.45,117.78,117.21,117.73,5764713.0
2014-08-22,116.74,117.43,116.21,117.29,10149859.0
2014-08-21,116.07,116.76,116.02,116.64,6791654.0
2014-08-20,116.04,116.11,115.57,115.99,7277519.0
2014-08-19,117.08,117.15,115.98,116.18,5936871.0
2014-08-18,117.21,117.3,116.39,116.54,7595663.0
2014-08-15,116.71,118.36,116.69,117.71,17606660.0
2014-08-14,115.93,116.5,115.39,116.44,9028616.0
2014-08-13,114.87,115.52,114.78,115.51,8210642.0
2014-08-12,115.41,115.44,114.73,114.76,8125463.0
2014-08-11,115.65,115.82,115.29,115.51,6669325.0
2014-08-08,115.93,116.42,115.38,115.52,9536664.0
2014-08-07,114.84,115.77,114.57,115.77,9750472.0
2014-08-06,115.47,115.47,114.6,114.7,7289215.0
2014-08-05,114.07,114.8,113.68,114.63,8037302.0
2014-08-04,114.53,114.81,114.26,114.26,5183753.0
2014-08-01,113.58,114.87,113.05,114.56,14951150.0
2014-07-31,113.53,114.58,113.47,113.98,18254147.0
2014-07-30,115.15,115.38,114.17,114.32,12260525.0
2014-07-29,115.87,116.07,115.42,115.93,6579517.0
2014-07-28,115.59,115.9,115.12,115.51,5138315.0
2014-07-25,115.34,115.68,115.16,115.67,7043382.0
2014-07-24,114.52,114.58,114.25,114.32,6608996.0
2014-07-23,115.51,115.63,115.17,115.18,3490746.0
2014-07-22,115.09,115.46,114.65,115.33,5753405.0
2014-07-21,115.01,115.63,115.01,115.09,5726280.0
2014-07-18,114.88,114.96,114.11,114.52,6678134.0
2014-07-17,114.23,115.05,113.94,114.89,10906396.0
2014-07-16,113.0,113.58,112.94,113.46,4615817.0
2014-07-15,112.83,113.47,112.5,112.86,7720027.0
2014-07-14,113.28,113.41,112.93,113.09,4743333.0
2014-07-11,113.35,113.68,113.28,113.58,4676510.0
2014-07-10,113.54,113.66,112.82,112.86,7196938.0
2014-07-09,112.66,113.14,112.38,112.83,6395169.0
2014-07-08,112.24,112.86,112.24,112.74,6353288.0
2014-07-07,111.27,111.81,111.23,111.49,5928870.0
